id,username,date,tweet
1387162846035734529,fajri_duasatu,2021-04-28,@mawakresna Babi kok bisa ada di Depok? Kan gak ada hutan
1387162142328061954,winterforlife,2021-04-28,Heboh babi ngepet Tp kl dipikir2 si ... emang depok ada hutan ya Ya posting aja ada yg meliara trs lepas 👍👍👍👍
1387161674243731456,avecodas,2021-04-28,"Itu soal babi ngepet di depok tuh beneran buat ngepet apa babi hutan yang definisi nyasar malah ke daerah padat penduduk, terus apes aja ketawan org2 &amp; disatu sisi warga situ gaada edukasi ttg binatang liar?"
1387160830974730242,andhikatsu,2021-04-28,@NyamNyamOrenn @jekseparoo @mawakresna Depok? wajar deket Bogor &amp; Tangsel. masih banyak hutan &amp; kebon di sananya
1387159676312166401,bagaswaracihuyy,2021-04-28,"@HDstyle_ @51maygirl @mawakresna Ane sepemikiran juga sama ente, di daerah depok gitu emang masih ada babi hutan ya ? Apalagi sawangan itu bukan pelosok juga"
1387158184352129024,andhikatsu,2021-04-28,padahal karena Depok ya masih deket Bogor. masih deket hutan. jadi kaga aneh kalo ada a hog lewat desa
1387157875303219205,jechadaily,2021-04-28,@sugarplumeledgy @EnterprisEJKT48 Tadi aku baca thread depok gaada hutan kak udh full kota tapi gatau jg ya Soalnya aku warga bekasi😭
1387157658637979650,catbarbar,2021-04-28,"@ceritatehfidy Coba baca Komen"" di sini. Soalnya depok Juga udah ga ada hutan, udah padat penduduk, Masa Masih ada Babi hutan sih  https://t.co/uLTFny8dAl"
1387154883241938946,dhamanutd,2021-04-28,"@Moringcheese @mawakresna Dari kasus ini, dengan cara berfikir maju, yuk coba kita cari beberapa pertanyaan yang akan muncul dan kita coba jawab. Pertama, kenapa ada spesies babi hutan yang habitatnya di hutan dan gunung sampai nyasar bebas di kota Depok?"
1387154623484416000,obiwan_catnobi,2021-04-28,"Warga Depok tengah menikmati waktu luang di hutan UI sembari berusaha menangkap babi ngepot yang meneror desa mereka (1905, colorized)"
1387154584305475586,aa__iki,2021-04-28,"@CallHerAbigail kalo di liat dari segi geografis di depok mana ada hutan, jadi dapat di simpulkan bahwa itu babi hutan yang di tangkep pemburu dari hutan terus lepas di jalan raya, nyasar ke pemukiman warga #positivethinking"
1387152422485651456,fairywoodpprink,2021-04-28,"Kalo dipikir-pikir... babinya jenis kayak babi hutan gitu. Di depok masih banyak kebon/hutan ga sih? 😂 kalo gak, piaraan orang (bukan ternak). Tapi sapa di depok yang kepikiran piara babi yaa 😂😂  https://t.co/9aDMcTpVNo"
1387151195815378947,padahalitem,2021-04-28,"@mawakresna Tapi kalo misal emang babi beneran , kejadian nya itu di depok lho. Emang depok masih hutan hutan yang berpotensi ada babi liar? Kalo pun ada pasti babi ternak yg warna pink gitu gak si??"
1387150021787734016,akarprana,2021-04-28,@CallHerAbigail Masalahmya di sekitar depok nggak ada habitat babi hutan. Ya kali dia selama ini idup di gorong-gorong.
1387148489381998593,pulanglamah,2021-04-28,@1122lattos @ditditdia @ridiksihotang @roowto @ZOO_FESS Kecuali depok jadi pulau sendii di tengah lau mungkin gk ada babi yg turun dari hutan
1387147345960181762,ridiksihotang,2021-04-28,@1122lattos @pulanglamah @ditditdia @roowto @ZOO_FESS Itu bukan depok kota. Itu sawangan yang hampir deket banget mau ke hutan.
1387147021761409025,eustachee3,2021-04-28,@pulanglamah @ditditdia @ridiksihotang @roowto @ZOO_FESS D  daerah gw juga babi hutan masih ada keliaran di sawah2. Karena rumah gw emang kanan kiri hutan semua. Dibawah gunung. Jd wajaaar. Kalo depok yg notabene kota gada hutan sih yaaaa pikir sendiri.
1387142917798649856,twelvebot,2021-04-28,"Kali Jantung Meluap, Ratusan Rumah di Depok terendam banjir."
1387141439960731648,dididianx,2021-04-28,"@Rinaldi16295505 @roowto @ZOO_FESS Serius depok ada hutan dibagian sebelah mana ? paling hutan bambu udah sedikit deh, paling sering kayak kebon pisang, singkong, kangkung itu pun kalau belum kena gusuran kost/kontrakan.   padet kayak gitu, gimana ceritanya si babi hutan hidup ?"
1387133461937328129,nycticebws,2021-04-28,"@pensiunanperang @dabelchisburger @bubbIegumii @ZOO_FESS Loh emg itu kejadiannya di depok? Iya sih di hutan ui aja gada tu babi, baru ada di bogor atau sukabumi paling yg hutan beneran nya masi ada"
1387129946032668672,liyilyliy,2021-04-28,"@todayishooky @Askrlfess emang di depok ada hutan, selain di ui?"
1387121431633301506,hdstyle_,2021-04-28,@51maygirl @mawakresna Duhh gimana ya... Klo dari visual ya emg bener² babi hutan pada umumnya disisi lain depok itu kota gada hutan sama sekali wkwk
1387120286189895681,fullstack__,2021-04-28,"@depramudya @mawakresna dude, Depok mana ada hutan. kecuali ada yang melihara trus kabur babinya. itu mungkin."
1387116820801331201,doujinshuu,2021-04-28,"kaya anak babi hutan sih, tapi ya gimana sbg org depok, iyee ajee dahghggg"
1387115391734804481,rinaldi16295505,2021-04-28,@ditditdia @roowto @ZOO_FESS Betuuuul dan di depok gak ada hutan
1387113533821710336,punteunanying,2021-04-28,@wawanraditya_ @xhancockboa @ZOO_FESS Apakah di sekitaran depok merupakan habitat babi hutan?
1387113356625027074,gagituzur,2021-04-28,Depok masih ada hutan gk si?
1387113356113285128,jok_pam,2021-04-28,@kumparan Aneh juga ada babi hutan di depok.
1387112233096806403,rinaldi16295505,2021-04-28,@xylans Depok gak ada hutan gaes
1387106905894445056,akcantipp,2021-04-28,@aerizhaa @ceritatehfidy tp disini di depok mana ada babi😭 hutan jg gaada....
1387106617884250113,pensiunanperang,2021-04-28,"@itsinca @ZOO_FESS Gua lahir &amp; kecil di depok, dr dulu gada yg namanya babi hutan/liar aplg sampe beranak &amp; ""cari makan"" wkwk. Kulo misal itu babi asli ya pasti punya org iseng yg nangkep, dibawa kesini &amp; dilepas. FYI babi hutan jg sifatnya ngerusak alias hama di daerah2 juga diburu kok. Chill."
1387106458844614656,albabfd_,2021-04-28,"Lagi heboh babi hutan ketangkep di depok, btw ini udah masuk wilayah jabodetabek kan. Heraann"
1387104984240508930,pensiunanperang,2021-04-28,"@dabelchisburger @bubbIegumii @ZOO_FESS Gua lahir &amp; kecil di depok, dr dulu gada yg namanya babi hutan/liar aplg sampe beranak &amp; ""cari makan"" wkwk. Kulo misal itu babi asli ya pasti punya org iseng yg nangkep, dibawa kesini &amp; dilepas. FYI babi hutan jg sifatnya ngerusak alias hama di daerah2 juga diburu kok. Chill."
1387101852982865920,nfsaahh,2021-04-28,"@whoops1e iyaaa, tp masa depok perkotaan ada babi hutan kek gk make sense gksie"
1387100137084882950,twelvebot,2021-04-28,Tinggal di Depok Terendam Banjir: Hujan deras membuat sejumlah rumah di Depok Terendam Banjir
1387096713387597826,budsetfa,2021-04-28,"FOR FAST SALE LUAS 1.043m² di JAKTIM HNY 👉 7M❗  KT 8. KM 7. CARPORT LUAS AKSES MOBIL MUSTAHIL BANJIR TOLL BECAKAYU, JAPEK, BINTARA, LRT, KLMLNG SS LENGKAP LOKASI PD KELAPA, JAKTIM  Tag: BREAKING NEWS #RamadanBersamaAQUA Depok Zahra Munarman #Selingkuh gen 2 #IkatanCintaEp252  https://t.co/gyhkKAwwAT"
1387095105828388865,akarkuadrat676,2021-04-28,"@gullallyy @Askrlfess Sama :"" kasian mukanya juga nu kasieunan. Bisa jadi eta babi datang dari hutan belantara ikut mobil pick up terus turun di depok 😌"
1387094863594754049,dididianx,2021-04-28,"@ZOO_FESS awalnya ga percaya tapi baca2 lagi pendapat orang2 iya gue enggak percaya mana ada babi hutan di depok, depok padet penduduk begitu..daerah sawangan pula, lingkar jakarta mana ada hutan, paling sering kebon tapi dilihat dari bentuk badannya ga mungkin babi hutan, babi hutan gede"
1387094252782452745,timothykennet12,2021-04-28,"puluhan tahun gue tinggal di depok, dari kalo malem masih suka turun kabut, dari kebon seablak ablak jadi cluster seablak ablak, kagak pernah nemu babi hutan liar dimari ,, itu babi peliharaan siapa dilepas ??"
1387092693298208771,timothykennet12,2021-04-28,"@ZOO_FESS puluhan tahun gue tinggal di depok, baru tau masih ada babi hutan liar dimarih wkwkkw"
1387092558979891202,durianruntuh69,2021-04-28,@detikcom Ini babi hutan.. di sumatera tempat kelahiranku biasa tak pake abon atau dendeng wkwkw sekarang di depok jadi viral.. oohh babi hutan nasibmu malang sekali
1387092128757534720,peternakjanda,2021-04-28,@halethxoe Tapi aneh juga kalo ada babi hutan di Depok.
1387090001595273217,sayakanlarry,2021-04-28,btw didaerah depok masih suka ada babi hutan berkeliaran yah 😧
1387089915041619970,gigih_sy,2021-04-28,"@ZOO_FESS Kalo babi hutan mana ada Depok min, Depok itu kota padet"
1387088064405667845,ichwxn,2021-04-27,DEPOK 🤣🤣🤣🤣🤣🤣  KENAPA NANGKEP BABI NGEPET HARUS BUGIL???? 🤣🤣🤣🤣🤣🤣  YAKIN BANGET ITU BUKAN BABI HUTAN BIASA?????? 🤣🤣🤣🤣🤣🤣🤣  ANEEEEEEEH ANEEEEH 🤣🤣🤣🤣🤣🤣🤣
1387086570197450756,jiayiyi97,2021-04-27,mau mikir kayak gimana juga logikanya gaada babi hutan di depok
1387077690159558657,pirmansyahpi2t,2021-04-27,Jadi babi yg masuk pemukiman warga di depok asalnya dari mana ?masih ada hutan emng di sekitar situ?
1387073752832217089,yuzu59749112,2021-04-27,@weeekam @detikcom Katanya depok udah kagak ada hutan
1387073561945206786,efenerr,2021-04-27,@HarisSuban tapi emang rodo aneh enek babi hutan nang Depok ki dab.
1387073161091588102,mas_habe,2021-04-27,"Tepat Hari Jadi Depok ke 22, DLHK Berikan Penghargaan 14 Kelompok Pegiat Lingkungan  https://t.co/88RNNzxvDs"
1387068160298262529,parbada_muccung,2021-04-27,"@mawakresna babi hutan yang kesasar kekampung kau,kau bilang babi ngepet Ini orang depok gak bisa bedain babi hutan sama babi peliharaan gak sihh? Aturannya @PardedeReza666  yang bisa jelasin ini sama mereka"
1387067037848006657,parbada_muccung,2021-04-27,"@ahzer16 orang depok gak pernah lihat babi apa gimna, itu kan babi hutan yang masih lomok2(muda). Masa gak bisa bedain! Hmmmm,"
1387066539992489987,berkecubung,2021-04-27,"@urikaeureka @ZOO_FESS Kak, gue mayan sering ketemu babi hutan di cianjur pas mau ke sukabumi.   Itu dia alamnya msh hutan pegunungan, skrg depok wilayah padat, dimana babi liar bisa hidup hingga melahirkan ? Cari anjing liar aja dehhh dah susah pasti"
1387066442449752073,ahmdfjrii,2021-04-27,"Depok ulangtahun, warganya berharap dapet hadiah supaya ga banjir sama macet lg di flyover Rahman Hakim, malah dikasi babi ngepet."
1387065680248279046,berkecubung,2021-04-27,"@Chanthusiast_ @ZOO_FESS Babi biasa hidupnya dmn ? Kalo depok udh sepadat itu yaaa..  Gue sering kl ke sukabumi ketemu babi hutan, kalo u tau cianjur itu daerah hutan pegunungan gitu, lewatnya pun diatas jam 12 malem.. pokonya sepi.  Dulu bokap gw hampir nabrak anak babi soalnya"
1387059107081834500,yu_sekiguchi,2021-04-27,@rendyario dmn tu nirwana man? deket kebun raya kah? klee deket man. orng bogor kerjanya banyak di jakarta. 😅buat orng sana depok masih deket man.
1387057040237895680,rachelevalina,2021-04-27,@graffiasss @ivy_leavess @in_makiy @willywibowop @yellovwood @Askrlfess Itu kayanya babi hutan deh. Tapi tunggu di depok emang ada babi berkeliaran?😭
1387054172940341250,patisseura,2021-04-27,@delighwt GA ADA DEPOK PUTERAN AJA SUSAH APALAGI HUTAN
1387051116257415175,shitegoblin,2021-04-27,@Amaaisan di depok cuma ada hutan ui
1387048569610276877,depoknegeri,2021-04-27,"yang bertempat di Aula Lt. 10 Gedung Dibaleka II Kantor Balaikota Depok dengan tetap menerapkan protokol kesehatan Covid-19.  Acara tersebut diawali dengan kegiatan Ziarah ke Taman Makam Pahlawan Kalimulya, Cilodong yang dihadiri oleh Forkopimda Kota Depok beserta jajaran  https://t.co/K3VEfNulfv"
1387048547858538509,depoknegeri,2021-04-27,"Kepala Kejaksaan Negeri Depok, Sri Kuncoro, S.H.,  https://t.co/ZmsppHe22L menghadiri kegiatan Ziarah (Doa Bersama dan Tabur Bunga) yang diselenggarakan di Taman Makam Pahlawan, Kalimulya, Cilodong serta kegiatan Puncak Acara Peringatan Hari Jadi Ke-22 Kota Depok Tahun 2021  https://t.co/gXnWXtec0z"
1387046131520081933,arifnikhsan,2021-04-27,2021 Sinyal 5G dah ada Mata uang dah beralih ke digital Elon musk udah mau ke mars Sedangkan warga depok masih bugil ngejar babi hutan 😂
1387043829354700803,bhimochi,2021-04-27,"@andivox Liat berita soal babi ngepet, banyak yg masih berusaha logis. Ada yg bilang itu babi hutan, tapi ada yg bilang kalo Depok nggak punya hutan. Sedangkan Bedahan Sawangan sana itu masih banyak kebon serem yg mirip hutan. Lahannya tergusur, ya habitat hewan didalamnya kabur."
1387042120960147457,wooaahae,2021-04-27,apaansi depok trending gara gara babi ngepet. itu babi hutan anjir norak banget warga. kasian babi nya cuma nyasar nyari makan jadi dikurung
1387041333743820804,hogevaluwe,2021-04-27,"@Lylawb1 @detikcom Maaf ka jbjb, setau aku daerah Depok sana memang banyak kebun dalam artian punya warga( bukan hutan ), jadi kaya gak ada habitat (babi) paling kalau ular/ biawak masih bisa di temui, ini pendapat aku loh ya dari sisi logis. Wawallahualam"
1387037871614296066,arbifahrul,2021-04-27,#DEPOK oh ini babi ngepet yg bikin heboh 1 kota padahal lagi ulang tahun btw selamat hari jadi kota #Depok semoga gak macet sama banjir di fly over Rahman hakim aamiin  https://t.co/Te9TpcOtuN
1387035097321283586,zinzuii,2021-04-27,"@ceritatehfidy teh mau tanya, di depok lagi heboh dgn penangkapan babi ngepet. Nah menurut teteh itu babi ngepet beneran apa babi hutan biasa?"
1387032953771880454,mhndrapp,2021-04-27,"@detikcom Ini deket rumah gue,kalo misalnya babi hutan di depok mana ada hutan wkwkw"
1387032219798040579,magnumboyy,2021-04-27,@Askrlfess babi liar? gak deh keknya. letak geografis depok emang masi ada hutan liar? masa iya dia bermukim di hutan ui yg dimana banyak orang keliaran lewat sana?
1387031324817387529,poposindoe,2021-04-27,@menumpahkan @akunnyadeaa @detikcom klo munculular dan biawak itu artinya depok dulunya rawa2 sama hutan yg kemudian dijadikan tempat tinggal manusia
1387030168489717762,jarenepenak,2021-04-27,Hemoglobin adalah protein pembentuk sel darah merah yg mengandung zat besi. Salah satu fungsinya adalah membawa oksigen dari paru2 keseluruh tubuh dan kembali ke paru2 dg muatan karbondioksida untuk dikeluarkan.  BREAKING NEWS Densus 88 #NKRITerancamInvasiCina Munarman Depok  https://t.co/lnyfsxCyVY
1387026311592366088,yeros01,2021-04-27,@IdrisAShomad Perbaiki got2 yg ada di kampung Pak.. Sperti tempat tinggal sy di cagar alam selatan klo hujan deras banjir Pak.. Beri rasa nyaman &amp; aman buat warga Depok yg ga hanya yg tinggal di jln raya besar tp yg tinggal di kampung2 jg beri rasa nyaman &amp; aman dr banjir atau bencana lainnya.
1387023031625609220,kasihab67064587,2021-04-27,"@6stringly @Askrlfess Bisa jadi babi hutan yg lari dari rumah warga,karna perna om ku pesan babi hutan hidup2 dari tangerang ke depok buat acara adat,nah bisa jadi babi ini serupa kaya om ku itu tapi babinya mungkin lari dari kandang"
1387021517842575368,andrycandra4,2021-04-27,@AfixLaziale @detikcom Tapi mustahil bgt klo di Depok ada babi soalnya ga ada hutan di sini
1387016033542688772,in_makiy,2021-04-27,@woilah15 @graffiasss @Askrlfess Tapi masa kota kaya depok aja bisa ada babi hutan sih? Itu juga kaya bukan babi ternak
1387015872472965123,catchfireesab,2021-04-27,"@graffiasss @yellovwood @Askrlfess Depok adanya studio alam tvri yang masih luas, sama kebon si kak kalau hutan kayaknya yang masih ujung ujung"
1387015347392311298,anandeandra,2021-04-27,"@geloraco Dibilang aneh ya aneh, jmn skr masa iya msh ada habitat babi hutan di depok? Dibilang pesugihan juga masa iya msh ada jmn skr,, percaya malah tkutnya musyrik."
1387014958366396418,pean_ut,2021-04-27,"@pemdaDepok Keluhan masyakat Rt02/07, Kel. Beji,  Depok,  Saya adalh korban Pandemi,  hilangnya pemasukan,  alhamdulillah dapat bansos,  cuna dari lingkungan RT ada Iuran Sampah/Keananan, selama pandemi saya tdk bisa bayar, sekarang sampai di rumah saya"
1387011876970582024,sushicintaku,2021-04-27,@Askrlfess aku jg mikir gitu tp itu katanya lokasinya didepok dan pemukiman warga. how tf babi hutan bisa sampe depok
1387011840819875845,6stringly,2021-04-27,@Askrlfess Ya gmn ya masa di depok ada babi hutan keliaran
1387009665330864130,fajarnugros,2021-04-27,"@dewapuci Pertanyaan buat warga Depok, apakah babi hutan masih umum hidup di daerah Depok dan sekitarnya?"
1387004669713469446,bigfluffybunny,2021-04-27,"Jalanan jadi ga macet, kereta ga sesak, trotoar bersih dari sampah.   Tadi aku pertama kali dalam 1,5 tahun naik kereta ke Jakarta Utara dr Depok. Jakarta bentukannya kayak kota civilized gitu suka liatnya😭😭 ga kotor ga berantakan. Kayak kota di Indonesia yg penduduknya dikit"
1387001271391977478,angkasa43186179,2021-04-27,@detikcom Babi hutan lepas masuk depok ini mah
1386999911950913545,angkasa43186179,2021-04-27,@DendyJakaSamudr Lah itu mah babi hutan masuk depok ...bukan babi ngepet
1386993546624868361,baseumum,2021-04-27,"Bes Halo gais, ada yg tau dan pernah ke Setu Pedongkelan di Cimanggis, Depok ngga? Aku lg cari responden buat skripsi nih seputar Setu Pedongkelan. Yg tau Setu itu rep yaa🥺🥺"
1386987454461210628,imaqueennz,2021-04-27,"Babi ngepet ditangkep di Bedahan, Depok lalu disembelih warga. Pdhl bs jd itu cm babi hutan biasa yg entah knp bs nyasar kesitu/ dilepas org. Babi ngepet yg gw percaya sih yg bs ngomong gini nih “ Pake uang lu dulu, tar gw ganti”. Smpe fir’aun idup lg jg kagak diganti2 🤭"
1386981632867852289,dhimas_akbar,2021-04-27,@dinnoor @alvianreza Tau nya cuma babi hutan biasa dongg. Emang kelakuan warga depok
1386978426830032899,soniayusufkahfi,2021-04-27,@myautumnct Sumpah kek di hutan pedalaman mana gt bisa2nya ada babi ngepet di depok 🧘🏻🧘🏻🧘🏻🧘🏻
1386965713491881984,setiabudi666,2021-04-27,Di Depok masih ada babi hutan?. Asli asli Alhamdulillah berarti lingkungan masih support hewan liar.
1386964102547836931,ras_hadrah,2021-04-27,"@detikcom Bukanya depok masih deket sama bogor dan deket dama gunung, jadi gk usah herman kalo ada babi hutan"
1386953275136561153,ocangkem,2021-04-27,"@JIM_0999 @txtdaridepok Tempat berenang yang gue tau selain depok fantasy, ada refaria, telaga golf, terus di kukusan beji juga ada tapi lupa namanya, sama satu lagi cuma tempat renang super murah lupa juga namanya 😂"
1386952317778358274,utem_utami,2021-04-27,"@RifqiArpeggio @detikcom Hihihi, iya juga sih, tapiii,,, mungkin kalau di daerah tertentu spt Sumatera, Papua, dll yg masih banyak org pelihara babi, mungkin ada babi lepas. Kalau d Depok, apa iya ada yg pelihara babi? Atau ada tempat untuk babi hutan bermukim d Depok? #seriusnanya.. 😁 🙏"
1386950158340870144,sketsaonline,2021-04-27,"HUT Kota Depok ke 22, Wakil Wali kota bersama Forkopimda Ziarah ke Taman Makam Pahlawan  https://t.co/2iznSYZ4xN"
1386921366427889664,pemkotdepok,2021-04-27,"Pemerintah Kota bersama Forum Koordinasi Pimpinan Daerah melakukan ziarah dan tabur bunga dalam rangka memperingati HUT Kota Depok ke-22 di Taman Makam Pahlawan Kalimulya, Selasa (27/04/2021). Kegiatan tabur bunga dipimpin oleh Wakil Wali Kota Depok Imam Budi Hartono.  https://t.co/J9JMlvkkDq"
1386899015095123968,ariefnprayogi,2021-04-27,"Selamat ulang tahun kota Depok, kota yang sampai sekarang membuat saya belum ajeg untuk meyakini asal muasal namanya. Apakah dari kata padepokan atau De Eereste Protestantse Organisatie van Kristenen.   Kota yang kayaknya kalau iklim politiknya panas, dominasi PKS bisa terusik."
1386896739639074822,collegemenfess,2021-04-27,"[cm] Halo gais, ada yg tau dan pernah ke Setu Pedongkelan di Cimanggis, Depok ngga? Aku lg cari responden buat skripsi nih seputar Setu Pedongkelan. Yg tau Setu itu rep yaa🥺🥺"
1386866452439785474,collegemenfess,2021-04-27,"[cm] Halooo, ada yg tau setu pedongkelan di cimanggis depok ngga? Aku lg cari responden buat skripsi nih seputar setu itu. Yg tau rep yaa🥺🥺"
1386801922334760960,twelvebot,2021-04-27,"Kali Jantung Meluap, Ratusan Rumah di Depok Terendam Banjir: Hujan deras membuat sejumlah rumah di Depok Terendam Banjir"
1386789345072455680,twelvebot,2021-04-27,"Kali Jantung Meluap, Ratusan Rumah di Depok Terendam Banjir: Hujan deras membuat sejumlah rumah di Jakarta Banjir"
1386737754306924547,twelvebot,2021-04-27,"Kali Jantung Meluap, Ratusan Rumah di Depok Terendam Banjir"
1386687779199873031,collegemenfess,2021-04-26,"[cm] Hai gais, ada yg tau dan pernah ke Setu Pedongkelan di Cimanggis, Depok ngga? Aku lg cari responden buat skripsi nih seputar Setu Pedongkelan. Yg tau Setu itu rep yaa🥺🥺"
1386684000056463377,collegemenfess,2021-04-26,"[cm] Halo gais, ada yg tau dan pernah ke Setu Pedongkelan di Cimanggis, Depok ngga? Aku lg cari responden buat skripsi nih seputar Setu Pedongkelan. Yg tau Setu itu rep yaa🥺🥺"
1386682782559002625,damarad76100890,2021-04-26,@MSApunya @FerdinandHaean3 @FerdinandHaean3 danau toba di Depok 😂
1386681617851113472,piljeh,2021-04-26,"Baunya sampai tapos depok.. bikin sesak, ngirup udara baunya karet kebakar 😷"
1386665433546203140,shoottmee,2021-04-26,"Di sungai penuh lebih enak ternyata, dibanding di depok"
1386662727691608064,tirtaasasta,2021-04-26,"#KawanAsasta tahukah kamu?  Sebagai salah satu kota penyangga Ibukota, Depok juga menjadi kota pariwisata dan resapan air. Terbukti dari banyaknya situ yang ada di Depok, kalo kamu udah pernah ke situ mana aja nih #KawanAsasta?   #PDAMDepok #pdamtirtaasasta  https://t.co/igm1zAeap2"
1386653809506603010,collegemenfess,2021-04-26,"[cm] Halo gais, ada yg tau Setu Pedongkelan di Cimanggis, Depok ngga? Aku lg cari responden buat skripsi nih seputar Setu Pedongkelan. Yg tau Setu itu rep yaa🥺🥺"
1386611917125472257,twelvebot,2021-04-26,"Sportando: Timberwolves: ufficiali gli arrivi di Perumahan Cening Ampe, Cilodong, Depok Terendam Banjir: Hujan deras membuat"
1386551478634958850,irfansinaga64,2021-04-26,"@DinasPUPR @IdrisAShomad @danz_depok @pemkotdepok Harus ada Perwa menindak masyarakat yanh buang sampah sembarangan di sepanjng kali dan petugas pengawas, terkecuali hal ini menjadi proyek rutinitas."
1386547917666750471,dinaspupr,2021-04-26,"Kegiatan Lanjutan Normalisasi Saluran di Kali Pelayangan, Pondok Jaya. Senin, 26/04/2021 cc : @IdrisAShomad @danz_depok @pemkotdepok  https://t.co/X477MbsAHU"
1386546319775330309,dinaspupr,2021-04-26,"Kegiatan Lanjutan Penanganan Longsor di Kali Cabang Tengah, Jl. Mujair Raya, Depok Jaya, Pancoran Mas Senin, 26/04/2021 cc : @IdrisAShomad @danz_depok @pemkotdepok  https://t.co/bU76HMsosg"
1386546007836545026,dinaspupr,2021-04-26,"Kegiatan Normalisasi Saluran di Perum PGRI, Jl. Raya Abdul Gani, Cilodong. Senin, 26/04/2021 cc : @IdrisAShomad @danz_depok @pemkotdepok  https://t.co/42t64ybUFV"
1386545544017813504,dinaspupr,2021-04-26,"Kegiatan Membersihkan Sampah di Kali Cabang Tengah, Permata Depok. Senin, 26/04/2021 cc : @IdrisAShomad @danz_depok @pemkotdepok  https://t.co/4vpGrd6StP"
1386536946269253635,dinaspupr,2021-04-26,"Kegiatan Membersihkan Sampah di Kali Cabang Timur, Balaikota. Senin, 26/04/2021 cc : @IdrisAShomad @danz_depok @pemkotdepok  https://t.co/rGy72p9VIh"
1386536838328832004,dinaspupr,2021-04-26,"Kegiatan Membersihkan Sampah di Setu Pladen, Jl. Ridwan Rais, Beji. Senin, 26/04/2021 cc : @IdrisAShomad @danz_depok @pemkotdepok  https://t.co/hSoKNBOlWl"
1386536046775607297,dinaspupr,2021-04-26,"Kegiatan Rutin Membersihkan Sampah di Setu Pengarengan, Cisalak, Sukmajaya. Senin, 26/04/2021 cc : @IdrisAShomad @danz_depok @pemkotdepok  https://t.co/Lvw19Wdirc"
1386532648277921795,twelvebot,2021-04-26,"Kali Jantung Meluap, Ratusan Rumah di Depok Terendam Banjir"
1386504965150105602,twelvebot,2021-04-26,Offerta di Depok terendam banjir.
1386502451977728011,twelvebot,2021-04-26,Kesohoran Nama Kartini di Depok Terendam Banjir: Hujan deras membuat sejumlah ru...
1386445827078606855,twelvebot,2021-04-26,"Kali Jantung Meluap, Ratusan Rumah di Depok Terendam Banjir: Hujan deras membuat sejumlah rumah di Perumahan C..."
1386375873285165059,mimbarbangsa19,2021-04-26,"Program 100 Hari Kerja Walikota Depok, Pencanangan Sumur Resapan Biopori di Kel. Cilangkap Ada 20 Titik  https://t.co/ZgN5OpA4ua"
1386340925727645698,farahbruaris,2021-04-25,Bismillah...Dijual lokasi diGrand Depok Residence 970jt  LB: ±60m2 LT: 90 2 KT 1 KM Garasi 1 Mobil PDAM &amp; Sumur Air Bersih Listrik sudah upgrade ke 2200 Furnished: • rangka sdh upgrade baja ringan • Kamar utama 1/2-nya sdh didak. • Lantai parket vinyl anti rayap Bonus AC.  https://t.co/GATJ6uhjxV
1386335206525652999,balanceliquid,2021-04-25,"@KNRNIsntHere Wahahahaa. Kalau duku esek2nya di luarnya. Berani banget, Malem2 kampus depok kan serem banget. Mana dulu masih hutan. Lebat banget. Banyak ularnya"
1386325028795473922,twelvebot,2021-04-25,"Kali Jantung Meluap, Ratusan Rumah di Depok Terendam Banjir"
1386315889096617991,llamaunyu,2021-04-25,@fruitbattafly Penyebab sampah plastik bertambah di Kota Depok nih. 😂😂😂😂
1386268772072259586,kacitttt,2021-04-25,@mamadarling2021 Udh wktu itu mah😂 hujan²an 😭 brrngjt hujan . Plng hujan deres😂 smpe Depok kering wkwkw . Mana banjir lgh di sentulll.  Parah bener dh .   Ksana cuma foto di pager ponpel doang😂
1386253446219669511,poppycocke,2021-04-25,@304lunar @monipersona AYOK PULANG KEBURU BANJIR NIH KOTA DEPOK
1386209270144937988,twelvebot,2021-04-25,"Itália: Totti dá triunfo à Roma, Università di Depok Terendam Banjir: Hujan deras membuat sejumlah rumah di Bogor, Jawa Barat,"
1386182153726267392,deatino,2021-04-25,📷 Nyimak Zoom Meeting “Muscab HA IPB Bogor” di “Rumah kediaman Depok” #enjoy #enjoythemoment #zoom #zoo #zoommeeting (at Taman Anyelir 3)  https://t.co/BVdmCEyhr3  https://t.co/Pdml4XvRBJ
1386182142971969536,deatino,2021-04-25,Nyimak Zoom Meeting “Muscab HA IPB Bogor” di “Rumah kediaman Depok” #enjoy #enjoythemoment #zoom #zoo #zoommeeting @ Taman Anyelir 3  https://t.co/JhS9jLfsZY
1386155558491852809,depokinfo_,2021-04-25,"#News: DKM Masjid Raudhatul Jannah Kompleks Taman Arcadia Mediterania Tapos, Depok Berikan Bantuan Sembako  https://t.co/cKQXiom4X4 | Depok News"
1386149131320582146,depoknews,2021-04-25,"DKM Masjid Raudhatul Jannah Kompleks Taman Arcadia Mediterania Tapos, Depok Berikan Bantuan Sembako  https://t.co/Chj3WCMcVU"
1386121183532224512,twelvebot,2021-04-25,Kesohoran Nama Kartini di Depok Terendam Banjir: Hujan deras membuat sejumlah rumah di Ciputat Gunduli Kepala Rayakan Pelantikan
1386082208239153153,twelvebot,2021-04-25,"Kali Jantung Meluap, Ratusan Rumah di Depok Terendam Banjir"
